X,Y,fid,OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,NO,F_POINT,ELEV,ELE,ELPBG,DOM,CH1,DIA,A,B,PT,STAMAN,STAPRE,POINT,DESC,PLU,POINT_HEXAG,ECHELLE,VUEPL,EL_,F0_000,CURVENO,RADIUS,LENGTH,DELTA,TANGENT,CHORD,BEARING,X,IDENTIFICATION,S_,TXT1,SS,VALEURX,VALEUR_Y,TEXTE,A1,NIVEAU,Item_Short_Name,Item_Description,Manufacturer,Part_Number,Quantity_Imperial,Unit_Imperial,Quantity_Metric,Unit_Metric,ID_CSI_Masterformat,ID_CSI_Uniformat,ID_CI_SfB,ID_UniClass,ID_User_Defined,NAME,PLUVIAL,SANITIRE,EAU_POTABLE,COD,DSC,INF,F1,F2,icon_url
-71.731761457722,46.6849454148517,83,86,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,41.0620319282112,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7318531138197,46.6848692678673,84,87,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,70.7751794891677,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7292974672303,46.6813137926298,85,88,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7292046067865,46.6817568845374,86,89,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,174.64600115802,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7291447273085,46.6819536345431,87,90,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,354.656864481064,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7293657581947,46.6807978752548,88,91,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,164.689340265518,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7295496098626,46.6807802655548,89,92,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,157.248811697919,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7292879169117,46.6743251234521,90,93,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.729166286185,46.6743492440112,91,94,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7280816974092,46.6747688636255,92,95,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7273538528519,46.6749058130564,93,96,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,342.077830887643,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7258942250776,46.6749013780793,94,97,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,13.4052815586436,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7246900943671,46.6748746743325,95,98,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7235453294418,46.6748327043535,96,99,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7233157044699,46.6747832775823,97,100,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7222941719496,46.6746307648054,98,101,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.721086602568,46.6743795222534,99,102,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7199965773271,46.6742385737315,100,103,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,313.335098757196,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7188408295027,46.6741272970996,101,104,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7176191240206,46.6740389114448,102,105,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,351.259743671401,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7162970604294,46.6739449059349,103,106,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,355.808710610922,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7148435714663,46.673852029279,104,107,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,343.950427354103,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7140649990756,46.6738023466161,105,108,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,354.293093659242,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7126748818346,46.6737360388627,106,109,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,359.045683632364,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7115092517331,46.6736870319854,107,110,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,342.729523152949,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7113482501695,46.6736769957203,108,111,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,211.987174722079,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7101135829011,46.6736677151686,109,112,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,337.847493099312,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7087439063671,46.6728684671702,110,113,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,28.2559944133953,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7090130820165,46.6736589318386,111,114,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,342.65744973574,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7084782712948,46.6736704990136,112,115,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,358.340828438724,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7075500531193,46.6737566419559,113,116,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,335.710438296623,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7072133508704,46.673634130638,114,117,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,355.033808967375,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7062694851203,46.6737306924526,115,118,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,4.57064834034433,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7051324167581,46.6737306366851,116,119,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,3.09198588738014,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7035786544337,46.6737489982125,117,120,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0.841837142715023,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.703302064361,46.673749901042,118,121,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,4.87591948049423,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7072998154598,46.6737505172098,119,122,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,8.96658645821873,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7114371093793,46.6736221512244,120,123,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,29.7278518524285,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7065914168486,46.6735159625757,121,124,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,357.438906014123,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7062325351138,46.6733298246575,122,125,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,12.6907827725429,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7290158096186,46.6823915880671,123,126,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,41.6228324486592,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7289007760401,46.682931721189,124,127,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,42.3373060298904,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7288876110873,46.6823749941694,125,128,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,42.8385042221666,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7266314926953,46.6832445413725,126,129,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,267.517703309902,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7268715831405,46.6822224790465,127,130,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,87.654292301147,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7267337647593,46.6827619327362,128,131,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,26.1836842551058,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7262598284697,46.6817284505298,129,132,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,34.1413679610674,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7248820508595,46.6815858262071,130,133,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,8.46584054833817,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7173391753932,46.6803545317801,131,134,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,22.2352327790607,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7247669095579,46.6820244475719,132,135,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,23.4521317456714,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7274876245934,46.6818169667005,133,136,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,15.7180132417308,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7279346334969,46.6822901368865,134,137,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,359.710151231234,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.725203955879,46.6820467912336,135,138,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,33.2169841083236,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.728649134736,46.6823743029457,136,139,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,14.8859576451734,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7283490573637,46.6811281364122,137,140,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,11.0626744622379,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7286903431556,46.6769577293852,138,141,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,233.048806680859,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7289611480543,46.6728365591172,139,142,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,17.1928621229618,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7284178081422,46.6742302473716,140,143,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,315.531890766873,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.727735803411,46.6736087383975,141,144,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,29.8316455483555,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7276251820604,46.6735190173784,142,146,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,355.44017138324,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7265215978652,46.6731822680315,143,147,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,27.9791755646902,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7284457134577,46.6731901818874,144,148,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,9.1756218651243,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7291211044145,46.6737420999248,145,149,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,32.0413846698761,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7263412945842,46.6698540105456,146,150,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,10.8223439391118,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7288403973079,46.66963233097,147,151,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,22.4855153712652,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7234225906189,46.6760569629934,148,152,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,31.5033916975165,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.723209639215,46.6755407084427,149,153,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,29.123303682413,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7232161565691,46.675260154361,150,154,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,12.8318262624352,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7232880125897,46.6749457129175,151,155,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,21.314559451898,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7233857990604,46.6749278102822,152,156,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,36.2514064666405,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7230954565727,46.6753536544726,153,157,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,21.2347067960561,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7229123932825,46.6744841040589,154,158,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,23.5602189304167,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7222841617324,46.6739819223978,155,159,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0.891526886806016,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7220289443564,46.6737647595128,156,160,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,8.7769646938962,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7216067287342,46.6734025504839,157,161,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,14.158361643392,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7215874779442,46.6734474596877,158,162,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,14.158361643392,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7209908785025,46.672923104881,159,163,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,0.138585837354761,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7202678707795,46.6723599564283,160,164,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,356.859242779802,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7202464807375,46.6724004420629,161,165,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,356.859242779802,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7200580804836,46.672192373008,162,166,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,351.660618060476,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7183627977375,46.6724743251476,163,167,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,283.81396551065,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7197365412163,46.6725649644036,164,168,Insert,EGPLUV-REGARD,4,Continuous,0,25,RP,18.4134372557788,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
